datetime	do
2020-04-30 22:30	7.25100
2020-04-30 23:00	6.87200
2020-04-30 23:30	6.73100
2020-05-01 00:00	6.88200
2020-05-01 00:30	7.04400
2020-05-01 01:00	6.89800
2020-05-01 01:30	6.66400
2020-05-01 02:00	6.59500
2020-05-01 02:30	6.54500
2020-05-01 03:00	6.64800
2020-05-01 03:30	6.49800
2020-05-01 04:00	6.39000
2020-05-01 04:30	6.26300
2020-05-01 05:00	6.16000
2020-05-01 05:30	6.11400
2020-05-01 06:00	6.04700
2020-05-01 06:30	6.07600
2020-05-01 07:00	6.08000
2020-05-01 07:30	6.02600
2020-05-01 08:00	6.04700
2020-05-01 08:30	6.17600
2020-05-01 09:00	6.15400
2020-05-01 09:30	6.22200
2020-05-01 10:00	6.37400
2020-05-01 10:30	6.52500
2020-05-01 11:00	6.73800
2020-05-01 11:30	6.93100
2020-05-01 12:00	6.45500
2020-05-01 12:30	6.33700
2020-05-01 13:00	6.24900
2020-05-01 13:30	6.46500
2020-05-01 14:00	6.53500
2020-05-01 14:30	6.63900
2020-05-01 15:00	6.75800
2020-05-01 15:30	6.92300
2020-05-01 16:00	7.05700
2020-05-01 16:30	6.87200
2020-05-01 17:00	6.84100
2020-05-01 17:30	6.74100
2020-05-01 18:00	6.47800
2020-05-01 18:30	6.54900
2020-05-01 19:00	6.67700
2020-05-01 19:30	6.74400
2020-05-01 20:00	6.66000
2020-05-01 20:30	6.77600
2020-05-01 21:00	6.79900
2020-05-01 21:30	6.76400
2020-05-01 22:00	6.74200
2020-05-01 22:30	6.69500
2020-05-01 23:00	6.67200
2020-05-01 23:30	6.67000
2020-05-02 00:00	6.44500
2020-05-02 00:30	6.38400
2020-05-02 01:00	6.44300
2020-05-02 01:30	6.55800
2020-05-02 02:00	6.51600
2020-05-02 02:30	6.51000
2020-05-02 03:00	6.46500
2020-05-02 03:30	6.39700
2020-05-02 04:00	6.34500
2020-05-02 04:30	6.28600
2020-05-02 05:00	6.18100
2020-05-02 05:30	6.25100
2020-05-02 06:00	6.21500
2020-05-02 06:30	6.21000
2020-05-02 07:00	6.21000
2020-05-02 07:30	6.19200
2020-05-02 08:00	6.20800
2020-05-02 08:30	6.20100
2020-05-02 09:00	6.26300
2020-05-02 09:30	6.35100
2020-05-02 10:00	6.47700
2020-05-02 10:30	6.57100
2020-05-02 11:00	6.73300
2020-05-02 11:30	6.87600
2020-05-02 12:00	7.09700
2020-05-02 12:30	7.21000
2020-05-02 13:00	6.69800
2020-05-02 13:30	6.63100
2020-05-02 14:00	6.80100
2020-05-02 14:30	6.91900
2020-05-02 15:00	6.93900
2020-05-02 15:30	7.03900
2020-05-02 16:00	7.12200
2020-05-02 16:30	7.02200
2020-05-02 17:00	6.85700
2020-05-02 17:30	6.93000
2020-05-02 18:00	6.86800
2020-05-02 18:30	6.81500
2020-05-02 19:00	6.76500
2020-05-02 19:30	6.68800
2020-05-02 20:00	6.71600
2020-05-02 20:30	6.72000
2020-05-02 21:00	6.72000
2020-05-02 21:30	6.66600
2020-05-02 22:00	6.66000
2020-05-02 22:30	6.63300
2020-05-02 23:00	6.59400
2020-05-02 23:30	6.56300
2020-05-03 00:00	6.65900
2020-05-03 00:30	6.65200
2020-05-03 01:00	6.59600
2020-05-03 01:30	6.57200
2020-05-03 02:00	6.54300
2020-05-03 02:30	6.53100
2020-05-03 03:00	6.50300
2020-05-03 03:30	6.43700
2020-05-03 04:00	6.36700
2020-05-03 04:30	6.33300
2020-05-03 05:00	6.30300
2020-05-03 05:30	6.26400
2020-05-03 06:00	6.29600
2020-05-03 06:30	6.24600
2020-05-03 07:00	6.26700
2020-05-03 07:30	6.30600
2020-05-03 08:00	6.31900
2020-05-03 08:30	6.37400
2020-05-03 09:00	6.44300
2020-05-03 09:30	6.53100
2020-05-03 10:00	6.63000
2020-05-03 10:30	6.73000
2020-05-03 11:00	6.83000
2020-05-03 11:30	7.01100
2020-05-03 12:00	7.16500
2020-05-03 12:30	7.36000
2020-05-03 13:00	7.45200
2020-05-03 13:30	7.59500
2020-05-03 14:00	7.26800
2020-05-03 14:30	6.93300
2020-05-03 15:00	7.12500
2020-05-03 15:30	7.33900
2020-05-03 16:00	7.42300
2020-05-03 16:30	7.28600
2020-05-03 17:00	7.10800
2020-05-03 17:30	7.00900
2020-05-03 18:00	6.78400
2020-05-03 18:30	6.67900
2020-05-03 19:00	6.61600
2020-05-03 19:30	6.63700
2020-05-03 20:00	6.73000
2020-05-03 20:30	6.74900
2020-05-03 21:00	6.73200
2020-05-03 21:30	6.73000
2020-05-03 22:00	6.71200
2020-05-03 22:30	6.70100
2020-05-03 23:00	6.72700
2020-05-03 23:30	6.71200
2020-05-04 00:00	6.69200
2020-05-04 00:30	6.69000
2020-05-04 01:00	6.70800
2020-05-04 01:30	6.75500
2020-05-04 02:00	6.71500
2020-05-04 02:30	6.62000
2020-05-04 03:00	6.61000
2020-05-04 03:30	6.57400
2020-05-04 04:00	6.49800
2020-05-04 04:30	6.40000
2020-05-04 05:00	6.34500
2020-05-04 05:30	6.29500
2020-05-04 06:00	6.27200
2020-05-04 06:30	6.27000
2020-05-04 07:00	6.26100
2020-05-04 07:30	6.25100
2020-05-04 08:00	6.31300
2020-05-04 08:30	6.36500
2020-05-04 09:00	6.39700
2020-05-04 09:30	6.49000
2020-05-04 10:00	6.60800
2020-05-04 10:30	6.66500
2020-05-04 11:00	6.76900
2020-05-04 11:30	6.90600
2020-05-04 12:00	6.99200
2020-05-04 12:30	7.12600
2020-05-04 13:00	7.18500
2020-05-04 13:30	7.35200
2020-05-04 14:00	7.48700
2020-05-04 14:30	7.39200
2020-05-04 15:00	7.19100
2020-05-04 15:30	7.03500
2020-05-04 16:00	7.18200
2020-05-04 16:30	7.20900
2020-05-04 17:00	7.06600
2020-05-04 17:30	6.70800
2020-05-04 18:00	6.57100
2020-05-04 18:30	6.51500
2020-05-04 19:00	6.48300
2020-05-04 19:30	6.46200
2020-05-04 20:00	6.49600
2020-05-04 20:30	6.56300
2020-05-04 21:00	6.60600
2020-05-04 21:30	6.62800
2020-05-04 22:00	6.61200
2020-05-04 22:30	6.62800
2020-05-04 23:00	6.69300
2020-05-04 23:30	6.79900
2020-05-05 00:00	6.83700
2020-05-05 00:30	6.78600
2020-05-05 01:00	6.77100
2020-05-05 01:30	6.74300
2020-05-05 02:00	6.75800
2020-05-05 02:30	6.77800
2020-05-05 03:00	6.78900
2020-05-05 03:30	6.69100
2020-05-05 04:00	6.61700
2020-05-05 04:30	6.64600
2020-05-05 05:00	6.63200
2020-05-05 05:30	6.39600
2020-05-05 06:00	6.28000
2020-05-05 06:30	6.22500
2020-05-05 07:00	6.22000
2020-05-05 07:30	6.23800
2020-05-05 08:00	6.29400
2020-05-05 08:30	6.37200
2020-05-05 09:00	6.43400
2020-05-05 09:30	6.49400
2020-05-05 10:00	6.57200
2020-05-05 10:30	6.76900
2020-05-05 11:00	7.07800
2020-05-05 11:30	7.29000
2020-05-05 12:00	7.22900
2020-05-05 12:30	7.33700
2020-05-05 13:00	7.55700
2020-05-05 13:30	7.71500
2020-05-05 14:00	7.82900
2020-05-05 14:30	7.95700
2020-05-05 15:00	8.12300
2020-05-05 15:30	8.20300
2020-05-05 16:00	7.76900
2020-05-05 16:30	7.66600
2020-05-05 17:00	7.61500
2020-05-05 17:30	7.61900
2020-05-05 18:00	7.47600
2020-05-05 18:30	7.19000
2020-05-05 19:00	6.95300
2020-05-05 19:30	6.86700
2020-05-05 20:00	6.78800
2020-05-05 20:30	6.82500
2020-05-05 21:00	6.87500
2020-05-05 21:30	6.91600
2020-05-05 22:00	6.88400
2020-05-05 22:30	6.88900
2020-05-05 23:00	6.89900
2020-05-05 23:30	6.92700
2020-05-06 00:00	6.97500
2020-05-06 00:30	6.94400
2020-05-06 01:00	6.89500
2020-05-06 01:30	6.91700
2020-05-06 02:00	6.91100
2020-05-06 02:30	6.92800
2020-05-06 03:00	6.92100
2020-05-06 03:30	6.92000
2020-05-06 04:00	6.85700
2020-05-06 04:30	6.82300
2020-05-06 05:00	6.84700
2020-05-06 05:30	6.78700
2020-05-06 06:00	6.77100
2020-05-06 06:30	6.66200
2020-05-06 07:00	6.52400
2020-05-06 07:30	6.56400
2020-05-06 08:00	6.52500
2020-05-06 08:30	6.57400
2020-05-06 09:00	6.66100
2020-05-06 09:30	6.76900
2020-05-06 10:00	6.84300
2020-05-06 10:30	6.87700
2020-05-06 11:00	7.06900
2020-05-06 11:30	7.27900
2020-05-06 12:00	7.51000
2020-05-06 12:30	7.53100
2020-05-06 13:00	7.76400
2020-05-06 13:30	7.80800
2020-05-06 14:00	7.81900
2020-05-06 14:30	7.88300
2020-05-06 15:00	7.95300
2020-05-06 15:30	8.12200
2020-05-06 16:00	8.25700
2020-05-06 16:30	7.82000
2020-05-06 17:00	7.73400
2020-05-06 17:30	7.76600
2020-05-06 18:00	7.62600
2020-05-06 18:30	7.50200
2020-05-06 19:00	7.25600
2020-05-06 19:30	7.08600
2020-05-06 20:00	7.04300
2020-05-06 20:30	7.01300
2020-05-06 21:00	6.99200
2020-05-06 21:30	7.01700
2020-05-06 22:00	7.11000
2020-05-06 22:30	7.12900
2020-05-06 23:00	7.13900
2020-05-06 23:30	7.18500
2020-05-07 00:00	7.19000
2020-05-07 00:30	7.18100
2020-05-07 01:00	7.19800
2020-05-07 01:30	7.20900
2020-05-07 02:00	7.21900
2020-05-07 02:30	7.21100
2020-05-07 03:00	7.16500
2020-05-07 03:30	7.11500
2020-05-07 04:00	7.18200
2020-05-07 04:30	7.14500
2020-05-07 05:00	7.06800
2020-05-07 05:30	7.09600
2020-05-07 06:00	7.09100
2020-05-07 06:30	7.00000
2020-05-07 07:00	6.92700
2020-05-07 07:30	6.83900
2020-05-07 08:00	6.75800
2020-05-07 08:30	6.77700
2020-05-07 09:00	6.78000
2020-05-07 09:30	6.83400
2020-05-07 10:00	6.91200
2020-05-07 10:30	7.04600
2020-05-07 11:00	7.03300
2020-05-07 11:30	7.18300
2020-05-07 12:00	7.32600
2020-05-07 12:30	7.47500
2020-05-07 13:00	7.60700
2020-05-07 13:30	7.71000
2020-05-07 14:00	7.82800
2020-05-07 14:30	7.83100
2020-05-07 15:00	8.01000
2020-05-07 15:30	7.97600
2020-05-07 16:00	8.09600
2020-05-07 16:30	8.20900
2020-05-07 17:00	7.95000
2020-05-07 17:30	7.81200
2020-05-07 18:00	7.81800
2020-05-07 18:30	7.64000
2020-05-07 19:00	7.25100
2020-05-07 19:30	7.04800
2020-05-07 20:00	6.97600
2020-05-07 20:30	6.97900
2020-05-07 21:00	6.94400
2020-05-07 21:30	6.95800
2020-05-07 22:00	6.92400
2020-05-07 22:30	6.94700
2020-05-07 23:00	6.96800
2020-05-07 23:30	7.00600
2020-05-08 00:00	7.03700
2020-05-08 00:30	7.12100
2020-05-08 01:00	7.16600
2020-05-08 01:30	7.19700
2020-05-08 02:00	7.20900
2020-05-08 02:30	7.25500
2020-05-08 03:00	7.24200
2020-05-08 03:30	7.21300
2020-05-08 04:00	7.12900
2020-05-08 04:30	7.21000
2020-05-08 05:00	7.22900
2020-05-08 05:30	7.15800
2020-05-08 06:00	7.13200
2020-05-08 06:30	7.09400
2020-05-08 07:00	7.02700
2020-05-08 07:30	7.01100
2020-05-08 08:00	6.90200
2020-05-08 08:30	6.73700
2020-05-08 09:00	6.73800
2020-05-08 09:30	6.68600
2020-05-08 10:00	6.69800
2020-05-08 10:30	6.83500
2020-05-08 11:00	7.02100
2020-05-08 11:30	7.04900
2020-05-08 12:00	7.12200
2020-05-08 12:30	7.29200
2020-05-08 13:00	7.49900
2020-05-08 13:30	7.61900
2020-05-08 14:00	7.73800
2020-05-08 14:30	7.86700
2020-05-08 15:00	7.88000
2020-05-08 15:30	7.92500
2020-05-08 16:00	7.92100
2020-05-08 16:30	8.10900
2020-05-08 17:00	8.07600
2020-05-08 17:30	7.91700
2020-05-08 18:00	7.94500
2020-05-08 18:30	7.82400
2020-05-08 19:00	7.63000
2020-05-08 19:30	7.21400
2020-05-08 20:00	6.97200
2020-05-08 20:30	6.86900
2020-05-08 21:00	6.83300
2020-05-08 21:30	6.82100
2020-05-08 22:00	6.82000
2020-05-08 22:30	6.81100
2020-05-08 23:00	6.80100
2020-05-08 23:30	6.83600
2020-05-09 00:00	6.87600
2020-05-09 00:30	6.89800
2020-05-09 01:00	6.99900
2020-05-09 01:30	7.05500
2020-05-09 02:00	7.09600
2020-05-09 02:30	7.11800
2020-05-09 03:00	7.13800
2020-05-09 03:30	7.15800
2020-05-09 04:00	7.18700
2020-05-09 04:30	7.11800
2020-05-09 05:00	7.06500
2020-05-09 05:30	7.13200
2020-05-09 06:00	7.09500
2020-05-09 06:30	7.03600
2020-05-09 07:00	7.00300
2020-05-09 07:30	7.00000
2020-05-09 08:00	6.97300
2020-05-09 08:30	6.94300
2020-05-09 09:00	6.83200
2020-05-09 09:30	6.83800
2020-05-09 10:00	6.75900
2020-05-09 10:30	6.72300
2020-05-09 11:00	6.66600
2020-05-09 11:30	6.81300
2020-05-09 12:00	6.96500
2020-05-09 12:30	7.03400
2020-05-09 13:00	7.10300
2020-05-09 13:30	7.29000
2020-05-09 14:00	7.41800
2020-05-09 14:30	7.50200
2020-05-09 15:00	7.51900
2020-05-09 15:30	7.55600
2020-05-09 16:00	7.59600
2020-05-09 16:30	7.54600
2020-05-09 17:00	7.55800
2020-05-09 17:30	7.63200
2020-05-09 18:00	7.53200
2020-05-09 18:30	7.51100
2020-05-09 19:00	7.52800
2020-05-09 19:30	7.43100
2020-05-09 20:00	7.31200
2020-05-09 20:30	6.83200
2020-05-09 21:00	6.67200
2020-05-09 21:30	6.64200
2020-05-09 22:00	6.62200
2020-05-09 22:30	6.61100
2020-05-09 23:00	6.62800
2020-05-09 23:30	6.60300
2020-05-10 00:00	6.61800
2020-05-10 00:30	6.64700
2020-05-10 01:00	6.67700
2020-05-10 01:30	6.72500
2020-05-10 02:00	6.81100
2020-05-10 02:30	6.86500
2020-05-10 03:00	6.87000
2020-05-10 03:30	6.87000
2020-05-10 04:00	6.87900
2020-05-10 04:30	6.89800
2020-05-10 05:00	6.85500
2020-05-10 05:30	6.84100
2020-05-10 06:00	6.84900
2020-05-10 06:30	6.85900
2020-05-10 07:00	6.79700
2020-05-10 07:30	6.74500
2020-05-10 08:00	6.75800
2020-05-10 08:30	6.85000
2020-05-10 09:00	6.92300
2020-05-10 09:30	6.73200
2020-05-10 10:00	6.63800
2020-05-10 10:30	6.54900
2020-05-10 11:00	6.44100
2020-05-10 11:30	6.64600
2020-05-10 12:00	6.64300
2020-05-10 12:30	6.75700
2020-05-10 13:00	6.85100
2020-05-10 13:30	6.97700
2020-05-10 14:00	7.08900
2020-05-10 14:30	7.24400
2020-05-10 15:00	7.31400
2020-05-10 15:30	7.31100
2020-05-10 16:00	7.33700
2020-05-10 16:30	7.34900
2020-05-10 17:00	7.31400
2020-05-10 17:30	7.30100
2020-05-10 18:00	7.32700
2020-05-10 18:30	7.25800
2020-05-10 19:00	7.21400
2020-05-10 19:30	7.23700
2020-05-10 20:00	7.22200
2020-05-10 20:30	7.16600
2020-05-10 21:00	6.98900
2020-05-10 21:30	6.66400
2020-05-10 22:00	6.49500
2020-05-10 22:30	6.44400
2020-05-10 23:00	6.39500
2020-05-10 23:30	6.39900
2020-05-11 00:00	6.40900
2020-05-11 00:30	6.41000
2020-05-11 01:00	6.47300
2020-05-11 01:30	6.53400
2020-05-11 02:00	6.60300
2020-05-11 02:30	6.62800
2020-05-11 03:00	6.65700
2020-05-11 03:30	6.68700
2020-05-11 04:00	6.71700
2020-05-11 04:30	6.71100
2020-05-11 05:00	6.71000
2020-05-11 05:30	6.70100
2020-05-11 06:00	6.66400
2020-05-11 06:30	6.68700
2020-05-11 07:00	6.74400
2020-05-11 07:30	6.74100
2020-05-11 08:00	6.71300
2020-05-11 08:30	6.62000
2020-05-11 09:00	6.61000
2020-05-11 09:30	6.65500
2020-05-11 10:00	6.82200
2020-05-11 10:30	6.75000
2020-05-11 11:00	6.65900
2020-05-11 11:30	6.57800
2020-05-11 12:00	6.66900
2020-05-11 12:30	6.65300
2020-05-11 13:00	7.04600
2020-05-11 13:30	6.85600
2020-05-11 14:00	6.91100
2020-05-11 14:30	6.89300
2020-05-11 15:00	6.96200
2020-05-11 15:30	7.02400
2020-05-11 16:00	7.10200
2020-05-11 16:30	7.13700
2020-05-11 17:00	7.17600
2020-05-11 17:30	7.16200
2020-05-11 18:00	7.10600
2020-05-11 18:30	7.19900
2020-05-11 19:00	7.17400
2020-05-11 19:30	7.09800
2020-05-11 20:00	7.06300
2020-05-11 20:30	7.04200
2020-05-11 21:00	6.99500
2020-05-11 21:30	6.90900
2020-05-11 22:00	6.72000
2020-05-11 22:30	6.56500
2020-05-11 23:00	6.52300
2020-05-11 23:30	6.47500
2020-05-12 00:00	6.49700
2020-05-12 00:30	6.54500
2020-05-12 01:00	6.54100
2020-05-12 01:30	6.45000
2020-05-12 02:00	6.55700
2020-05-12 02:30	6.57000
2020-05-12 03:00	6.61500
2020-05-12 03:30	6.62000
2020-05-12 04:00	6.62900
2020-05-12 04:30	6.74700
2020-05-12 05:00	6.87700
2020-05-12 05:30	6.89000
2020-05-12 06:00	6.97100
2020-05-12 06:30	6.98000
2020-05-12 07:00	6.91700
2020-05-12 07:30	6.87400
2020-05-12 08:00	6.90600
2020-05-12 08:30	6.88300
2020-05-12 09:00	6.95200
2020-05-12 09:30	6.87900
2020-05-12 10:00	6.95100
2020-05-12 10:30	6.96900
2020-05-12 11:00	6.88900
2020-05-12 11:30	6.84400
2020-05-12 12:00	6.89400
2020-05-12 12:30	6.93600
2020-05-12 13:00	7.11100
2020-05-12 13:30	7.36400
2020-05-12 14:00	7.26400
2020-05-12 14:30	7.19600
2020-05-12 15:00	7.15400
2020-05-12 15:30	7.17700
2020-05-12 16:00	7.14400
2020-05-12 16:30	6.92400
2020-05-12 17:00	6.85500
2020-05-12 17:30	6.87700
2020-05-12 18:00	7.25800
2020-05-12 18:30	7.39900
2020-05-12 19:00	7.44600
2020-05-12 19:30	7.46800
2020-05-12 20:00	7.51500
2020-05-12 20:30	7.16000
2020-05-12 21:00	7.07500
2020-05-12 21:30	7.01600
2020-05-12 22:00	7.13600
2020-05-12 22:30	7.12300
2020-05-12 23:00	7.01200
2020-05-12 23:30	6.82000
2020-05-13 00:00	6.71000
2020-05-13 00:30	6.65500
2020-05-13 01:00	6.63200
2020-05-13 01:30	6.71100
2020-05-13 02:00	6.63000
2020-05-13 02:30	6.71000
2020-05-13 03:00	6.65700
2020-05-13 03:30	6.65000
2020-05-13 04:00	6.62300
2020-05-13 04:30	6.66500
2020-05-13 05:00	6.69700
2020-05-13 05:30	6.76300
2020-05-13 06:00	7.04900
2020-05-13 06:30	7.18800
2020-05-13 07:00	7.27200
2020-05-13 07:30	7.27100
2020-05-13 08:00	7.20700
2020-05-13 08:30	7.17300
2020-05-13 09:00	6.99900
2020-05-13 09:30	7.07000
2020-05-13 10:00	7.13400
2020-05-13 10:30	6.87900
2020-05-13 11:00	7.34500
2020-05-13 11:30	7.42700
2020-05-13 12:00	7.41200
2020-05-13 12:30	7.50900
2020-05-13 13:00	7.52900
2020-05-13 13:30	7.45800
2020-05-13 14:00	7.57600
2020-05-13 14:30	7.70700
2020-05-13 15:00	7.81900
2020-05-13 15:30	7.85700
2020-05-13 16:00	7.78800
2020-05-13 16:30	7.78000
2020-05-13 17:00	7.74400
2020-05-13 17:30	7.55100
2020-05-13 18:00	7.48500
2020-05-13 18:30	7.28200
2020-05-13 19:00	7.41300
2020-05-13 19:30	7.51100
2020-05-13 20:00	7.55600
2020-05-13 20:30	7.57800
2020-05-13 21:00	7.44500
2020-05-13 21:30	7.25900
2020-05-13 22:00	7.29400
2020-05-13 22:30	7.25500
2020-05-13 23:00	7.20500
2020-05-13 23:30	7.08300
2020-05-14 00:00	7.06100
2020-05-14 00:30	6.98800
2020-05-14 01:00	6.92600
2020-05-14 01:30	6.96500
2020-05-14 02:00	7.02400
2020-05-14 02:30	7.01200
2020-05-14 03:00	6.84800
2020-05-14 03:30	6.87500
2020-05-14 04:00	6.79900
2020-05-14 04:30	6.81700
2020-05-14 05:00	6.78400
2020-05-14 05:30	6.70800
2020-05-14 06:00	6.92500
2020-05-14 06:30	7.13900
2020-05-14 07:00	7.02500
2020-05-14 07:30	7.16300
2020-05-14 08:00	7.27000
2020-05-14 08:30	7.36100
2020-05-14 09:00	7.28900
2020-05-14 09:30	7.31600
2020-05-14 10:00	7.24800
2020-05-14 10:30	7.15000
2020-05-14 11:00	7.27500
2020-05-14 11:30	6.98400
2020-05-14 12:00	7.44500
2020-05-14 12:30	7.77900
2020-05-14 13:00	7.52200
2020-05-14 13:30	7.53500
2020-05-14 14:00	7.38700
2020-05-14 14:30	7.67600
2020-05-14 15:00	7.90800
2020-05-14 15:30	7.92100
2020-05-14 16:00	8.06400
2020-05-14 16:30	7.86400
2020-05-14 17:00	7.89400
2020-05-14 17:30	7.83700
2020-05-14 18:00	7.72200
2020-05-14 18:30	7.57500
2020-05-14 19:00	7.38000
2020-05-14 19:30	7.41400
2020-05-14 20:00	7.39300
2020-05-14 20:30	7.38100
2020-05-14 21:00	7.45200
2020-05-14 21:30	7.46000
2020-05-14 22:00	7.46000
2020-05-14 22:30	7.42400
2020-05-14 23:00	7.45600
2020-05-14 23:30	7.26200
2020-05-15 00:00	7.16800
2020-05-15 00:30	7.12400
2020-05-15 01:00	7.05700
2020-05-15 01:30	7.08600
2020-05-15 02:00	7.08100
2020-05-15 02:30	7.08900
2020-05-15 03:00	6.93700
2020-05-15 03:30	7.02800
2020-05-15 04:00	7.08500
2020-05-15 04:30	6.96400
2020-05-15 05:00	6.91400
2020-05-15 05:30	6.86500
2020-05-15 06:00	6.81500
2020-05-15 06:30	6.86400
2020-05-15 07:00	7.03200
2020-05-15 07:30	7.09500
2020-05-15 08:00	7.20800
2020-05-15 08:30	7.16600
2020-05-15 09:00	7.35800
2020-05-15 09:30	7.53300
2020-05-15 10:00	7.59500
2020-05-15 10:30	7.69900
2020-05-15 11:00	7.71000
2020-05-15 11:30	7.35000
2020-05-15 12:00	7.42700
2020-05-15 12:30	7.49400
2020-05-15 13:00	7.75200
2020-05-15 13:30	8.03200
2020-05-15 14:00	7.61000
2020-05-15 14:30	7.67700
2020-05-15 15:00	7.52800
2020-05-15 15:30	8.07700
2020-05-15 16:00	7.97800
2020-05-15 16:30	7.77100
2020-05-15 17:00	7.78600
2020-05-15 17:30	7.97000
2020-05-15 18:00	7.76500
2020-05-15 18:30	7.78500
2020-05-15 19:00	7.56500
2020-05-15 19:30	7.46800
2020-05-15 20:00	7.45100
2020-05-15 20:30	7.29700
2020-05-15 21:00	7.12700
2020-05-15 21:30	7.01100
2020-05-15 22:00	6.98200
2020-05-15 22:30	7.20500
2020-05-15 23:00	7.26600
2020-05-15 23:30	7.28800
2020-05-16 00:00	7.22700
2020-05-16 00:30	7.05800
2020-05-16 01:00	7.03100
2020-05-16 01:30	7.01200
2020-05-16 02:00	6.98300
2020-05-16 02:30	7.04300
2020-05-16 03:00	7.10400
2020-05-16 03:30	6.99300
2020-05-16 04:00	6.98000
2020-05-16 04:30	7.09700
2020-05-16 05:00	7.01100
2020-05-16 05:30	6.98200
2020-05-16 06:00	6.94400
2020-05-16 06:30	6.90400
2020-05-16 07:00	6.90000
2020-05-16 07:30	7.00800
2020-05-16 08:00	7.12800
2020-05-16 08:30	7.20300
2020-05-16 09:00	7.30900
2020-05-16 09:30	7.38300
2020-05-16 10:00	7.39000
2020-05-16 10:30	7.65100
2020-05-16 11:00	7.74300
2020-05-16 11:30	7.82200
2020-05-16 12:00	7.67700
2020-05-16 12:30	7.52500
2020-05-16 13:00	7.45600
2020-05-16 13:30	7.90900
2020-05-16 14:00	7.51900
2020-05-16 14:30	7.63200
2020-05-16 15:00	7.58700
2020-05-16 15:30	7.49000
2020-05-16 16:00	7.48900
2020-05-16 16:30	7.40900
2020-05-16 17:00	7.76000
2020-05-16 17:30	7.71000
2020-05-16 18:00	7.78100
2020-05-16 18:30	7.35800
2020-05-16 19:00	7.34600
2020-05-16 19:30	7.33200
2020-05-16 20:00	7.24900
2020-05-16 20:30	7.24000
2020-05-16 21:00	7.21300
2020-05-16 21:30	7.21000
2020-05-16 22:00	7.28200
2020-05-16 22:30	7.29900
2020-05-16 23:00	7.33600
2020-05-16 23:30	7.27700
2020-05-17 00:00	7.25200
2020-05-17 00:30	7.27700
2020-05-17 01:00	7.23500
2020-05-17 01:30	7.14000
2020-05-17 02:00	6.99500
2020-05-17 02:30	6.94400
2020-05-17 03:00	6.99400
2020-05-17 03:30	7.00000
2020-05-17 04:00	7.01800
2020-05-17 04:30	6.90300
2020-05-17 05:00	6.99800
2020-05-17 05:30	7.00100
2020-05-17 06:00	6.94600
2020-05-17 06:30	6.85900
2020-05-17 07:00	6.90400
2020-05-17 07:30	6.91900
2020-05-17 08:00	6.91100
2020-05-17 08:30	6.91900
2020-05-17 09:00	6.97400
2020-05-17 09:30	7.32200
2020-05-17 10:00	7.48600
2020-05-17 10:30	7.54500
2020-05-17 11:00	7.72100
2020-05-17 11:30	7.92900
2020-05-17 12:00	8.09400
2020-05-17 12:30	8.21800
2020-05-17 13:00	8.34700
2020-05-17 13:30	8.07200
2020-05-17 14:00	8.30100
2020-05-17 14:30	8.21300
2020-05-17 15:00	8.02900
2020-05-17 15:30	7.39800
2020-05-17 16:00	7.68100
2020-05-17 16:30	7.60300
2020-05-17 17:00	7.60800
2020-05-17 17:30	7.51100
2020-05-17 18:00	7.88700
2020-05-17 18:30	7.69600
2020-05-17 19:00	7.31900
2020-05-17 19:30	7.37000
2020-05-17 20:00	7.30800
2020-05-17 20:30	7.39000
2020-05-17 21:00	7.28300
2020-05-17 21:30	7.22500
2020-05-17 22:00	7.18400
2020-05-17 22:30	7.39600
2020-05-17 23:00	7.46500
2020-05-17 23:30	7.48800
2020-05-18 00:00	7.56200
2020-05-18 00:30	7.50700
2020-05-18 01:00	7.47300
2020-05-18 01:30	7.32600
2020-05-18 02:00	7.17500
2020-05-18 02:30	7.07000
2020-05-18 03:00	7.06000
2020-05-18 03:30	7.09600
2020-05-18 04:00	7.14500
2020-05-18 04:30	7.11400
2020-05-18 05:00	7.11000
2020-05-18 05:30	6.98400
2020-05-18 06:00	7.00600
2020-05-18 06:30	7.08200
2020-05-18 07:00	6.94600
2020-05-18 07:30	7.00200
2020-05-18 08:00	7.05500
2020-05-18 08:30	7.04200
2020-05-18 09:00	7.10300
2020-05-18 09:30	7.16400
2020-05-18 10:00	7.37700
2020-05-18 10:30	7.61600
2020-05-18 11:00	7.86500
2020-05-18 11:30	7.99800
2020-05-18 12:00	8.13600
2020-05-18 12:30	8.25800
2020-05-18 13:00	8.45900
2020-05-18 13:30	8.57000
2020-05-18 14:00	8.52600
2020-05-18 14:30	8.52000
2020-05-18 15:00	7.95300
2020-05-18 15:30	7.74600
2020-05-18 16:00	7.58600
2020-05-18 16:30	7.72300
2020-05-18 17:00	7.76700
2020-05-18 17:30	7.54500
2020-05-18 18:00	7.43900
2020-05-18 18:30	7.36700
2020-05-18 19:00	7.40500
2020-05-18 19:30	7.36500
2020-05-18 20:00	7.39600
2020-05-18 20:30	7.32800
2020-05-18 21:00	7.32000
2020-05-18 21:30	7.35600
2020-05-18 22:00	7.34200
2020-05-18 22:30	7.33100
2020-05-18 23:00	7.38400
2020-05-18 23:30	7.49800
2020-05-19 00:00	7.57300
2020-05-19 00:30	7.55300
2020-05-19 01:00	7.60400
2020-05-19 01:30	7.57400
2020-05-19 02:00	7.56100
2020-05-19 02:30	7.44300
2020-05-19 03:00	7.25900
